eventID,occurrenceID,scientificName,verbatimIdentification,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,lifeStage,sex,vernacularName,kingdom,phylum,class,order,family,genus,specificEpithet,basisOfRecord,occurrenceStatus
IYS2022-002-059,IYS2022-002-059-198-0292,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0293,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0294,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0295,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0296,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0297,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0298,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0299,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0300,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0301,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0302,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0303,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0304,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0305,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0306,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0307,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0308,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0309,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0310,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0311,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0312,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0313,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0314,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0315,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0316,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0317,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0318,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0319,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0320,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0321,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0322,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0323,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0324,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0325,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0326,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0327,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0328,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0329,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0330,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0331,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0332,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0333,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0334,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0335,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0336,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0337,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0338,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0339,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0340,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0341,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0342,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0343,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0344,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0345,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0346,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0347,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0348,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0349,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0350,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0351,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0352,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0353,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0354,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0355,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0356,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0357,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0358,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0359,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0360,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0361,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0362,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0363,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0364,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0365,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0366,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0367,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0368,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
IYS2022-002-059,IYS2022-002-059-198-0369,Stenobrachius leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Unknown,Unknown,Northern Lampfish,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,HumanObservation,present
