eventID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementID,occurrenceID,measurementMethod
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0141-Specimen_Weight,IYS2022-002-097-202-0141,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0141-Sex,IYS2022-002-097-202-0141,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0142-Ageclass,IYS2022-002-097-202-0142,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,61,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0142-Specimen_Length,IYS2022-002-097-202-0142,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0142-Specimen_Weight,IYS2022-002-097-202-0142,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0142-Sex,IYS2022-002-097-202-0142,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0143-Ageclass,IYS2022-002-097-202-0143,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,63,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0143-Specimen_Length,IYS2022-002-097-202-0143,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0143-Specimen_Weight,IYS2022-002-097-202-0143,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0143-Sex,IYS2022-002-097-202-0143,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0144-Ageclass,IYS2022-002-097-202-0144,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,60,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0144-Specimen_Length,IYS2022-002-097-202-0144,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0144-Specimen_Weight,IYS2022-002-097-202-0144,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0144-Sex,IYS2022-002-097-202-0144,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0145-Ageclass,IYS2022-002-097-202-0145,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,52,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0145-Specimen_Length,IYS2022-002-097-202-0145,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0145-Specimen_Weight,IYS2022-002-097-202-0145,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0145-Sex,IYS2022-002-097-202-0145,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0146-Ageclass,IYS2022-002-097-202-0146,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,42,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0146-Specimen_Length,IYS2022-002-097-202-0146,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0146-Specimen_Weight,IYS2022-002-097-202-0146,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0146-Sex,IYS2022-002-097-202-0146,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0147-Ageclass,IYS2022-002-097-202-0147,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,62,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0147-Specimen_Length,IYS2022-002-097-202-0147,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0147-Specimen_Weight,IYS2022-002-097-202-0147,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0147-Sex,IYS2022-002-097-202-0147,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0148-Ageclass,IYS2022-002-097-202-0148,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,37,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0148-Specimen_Length,IYS2022-002-097-202-0148,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0148-Specimen_Weight,IYS2022-002-097-202-0148,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0148-Sex,IYS2022-002-097-202-0148,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0149-Ageclass,IYS2022-002-097-202-0149,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,58,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0149-Specimen_Length,IYS2022-002-097-202-0149,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0149-Specimen_Weight,IYS2022-002-097-202-0149,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0149-Sex,IYS2022-002-097-202-0149,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0150-Ageclass,IYS2022-002-097-202-0150,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,58,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0150-Specimen_Length,IYS2022-002-097-202-0150,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0150-Specimen_Weight,IYS2022-002-097-202-0150,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0150-Sex,IYS2022-002-097-202-0150,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0151-Ageclass,IYS2022-002-097-202-0151,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,50,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0151-Specimen_Length,IYS2022-002-097-202-0151,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0151-Specimen_Weight,IYS2022-002-097-202-0151,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0151-Sex,IYS2022-002-097-202-0151,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0152-Ageclass,IYS2022-002-097-202-0152,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,51,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0152-Specimen_Length,IYS2022-002-097-202-0152,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0152-Specimen_Weight,IYS2022-002-097-202-0152,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0152-Sex,IYS2022-002-097-202-0152,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0153-Ageclass,IYS2022-002-097-202-0153,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,50,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0153-Specimen_Length,IYS2022-002-097-202-0153,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0153-Specimen_Weight,IYS2022-002-097-202-0153,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0153-Sex,IYS2022-002-097-202-0153,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0154-Ageclass,IYS2022-002-097-202-0154,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,47,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0154-Specimen_Length,IYS2022-002-097-202-0154,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0154-Specimen_Weight,IYS2022-002-097-202-0154,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0154-Sex,IYS2022-002-097-202-0154,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0155-Ageclass,IYS2022-002-097-202-0155,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,56,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0155-Specimen_Length,IYS2022-002-097-202-0155,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0155-Specimen_Weight,IYS2022-002-097-202-0155,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0155-Sex,IYS2022-002-097-202-0155,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0156-Ageclass,IYS2022-002-097-202-0156,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,46,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0156-Specimen_Length,IYS2022-002-097-202-0156,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0156-Specimen_Weight,IYS2022-002-097-202-0156,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0156-Sex,IYS2022-002-097-202-0156,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0157-Ageclass,IYS2022-002-097-202-0157,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,45,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0157-Specimen_Length,IYS2022-002-097-202-0157,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0157-Specimen_Weight,IYS2022-002-097-202-0157,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0157-Sex,IYS2022-002-097-202-0157,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0158-Ageclass,IYS2022-002-097-202-0158,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,31,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0158-Specimen_Length,IYS2022-002-097-202-0158,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0158-Specimen_Weight,IYS2022-002-097-202-0158,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0158-Sex,IYS2022-002-097-202-0158,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0159-Ageclass,IYS2022-002-097-202-0159,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,51,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0159-Specimen_Length,IYS2022-002-097-202-0159,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0159-Specimen_Weight,IYS2022-002-097-202-0159,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0159-Sex,IYS2022-002-097-202-0159,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0160-Ageclass,IYS2022-002-097-202-0160,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,54,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0160-Specimen_Length,IYS2022-002-097-202-0160,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0160-Specimen_Weight,IYS2022-002-097-202-0160,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0160-Sex,IYS2022-002-097-202-0160,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0161-Ageclass,IYS2022-002-097-202-0161,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,48,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0161-Specimen_Length,IYS2022-002-097-202-0161,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0161-Specimen_Weight,IYS2022-002-097-202-0161,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0161-Sex,IYS2022-002-097-202-0161,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0162-Ageclass,IYS2022-002-097-202-0162,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,49,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0162-Specimen_Length,IYS2022-002-097-202-0162,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0162-Specimen_Weight,IYS2022-002-097-202-0162,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0162-Sex,IYS2022-002-097-202-0162,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0163-Ageclass,IYS2022-002-097-202-0163,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,50,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0163-Specimen_Length,IYS2022-002-097-202-0163,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0163-Specimen_Weight,IYS2022-002-097-202-0163,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0163-Sex,IYS2022-002-097-202-0163,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0164-Ageclass,IYS2022-002-097-202-0164,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,57,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0164-Specimen_Length,IYS2022-002-097-202-0164,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0164-Specimen_Weight,IYS2022-002-097-202-0164,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0164-Sex,IYS2022-002-097-202-0164,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0165-Ageclass,IYS2022-002-097-202-0165,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,53,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0165-Specimen_Length,IYS2022-002-097-202-0165,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0165-Specimen_Weight,IYS2022-002-097-202-0165,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0165-Sex,IYS2022-002-097-202-0165,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0166-Ageclass,IYS2022-002-097-202-0166,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,67,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0166-Specimen_Length,IYS2022-002-097-202-0166,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0166-Specimen_Weight,IYS2022-002-097-202-0166,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0166-Sex,IYS2022-002-097-202-0166,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0167-Ageclass,IYS2022-002-097-202-0167,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,55,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0167-Specimen_Length,IYS2022-002-097-202-0167,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0167-Specimen_Weight,IYS2022-002-097-202-0167,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0167-Sex,IYS2022-002-097-202-0167,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0168-Ageclass,IYS2022-002-097-202-0168,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,55,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0168-Specimen_Length,IYS2022-002-097-202-0168,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0168-Specimen_Weight,IYS2022-002-097-202-0168,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0168-Sex,IYS2022-002-097-202-0168,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0169-Ageclass,IYS2022-002-097-202-0169,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,42,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0169-Specimen_Length,IYS2022-002-097-202-0169,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0169-Specimen_Weight,IYS2022-002-097-202-0169,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0169-Sex,IYS2022-002-097-202-0169,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0170-Ageclass,IYS2022-002-097-202-0170,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,65,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0170-Specimen_Length,IYS2022-002-097-202-0170,
IYS2022-002-097,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-097-202-0170-Specimen_Weight,IYS2022-002-097-202-0170,
IYS2022-002-097,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-097-202-0170-Sex,IYS2022-002-097-202-0170,
IYS2022-002-097,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-097-202-0171-Ageclass,IYS2022-002-097-202-0171,
IYS2022-002-097,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,57,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-097-202-0171-Specimen_Length,IYS2022-002-097-202-0171,
